country,date,confirmed_cumulative,deaths_cumulative,new_tests_per_thousand,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,hospital_beds_per_thousand,life_expectancy,population,mob_retail,mob_grocery,mob_transit,mob_work,mob_residential,new_cases,new_deaths,new_cases_7d,new_deaths_7d,new_cases_7d_lag7,new_cases_7d_lag14,new_cases_7d_lag21,new_cases_7d_rmean7,new_cases_7d_rstd7,new_cases_7d_rmax7,new_cases_7d_rmean14,new_cases_7d_rstd14,new_cases_7d_rmax14,new_cases_7d_rmean30,new_cases_7d_rstd30,new_cases_7d_rmax30,growth_rate,growth_accel,r0_estimate,cfr,day_of_week,month,week_of_year,days_since_start,mob_composite,vax_lag14
Spain,2020-02-23,2,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,7.0,10.0,11.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.06122448979591837,0.07336465585901364,0.14285714285714285,0.045454545454545456,0.06810447066039944,0.14285714285714285,0.0,0.125,0.0,0.0,6,2,8,21,7.25,0.17
Spain,2020-02-24,2,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,5.0,3.0,4.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0510204081632653,0.07103502258554956,0.14285714285714285,0.043478260869565216,0.06721028127099496,0.14285714285714285,0.0,0.125,0.0,0.0,0,2,9,22,1.25,0.17
Spain,2020-02-25,6,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,-2.0,-1.0,3.0,-6.0,1.0,4.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.08163265306122448,0.21597969886241555,0.5714285714285714,0.08163265306122448,0.15562993697197774,0.5714285714285714,0.06547619047619048,0.12623246303330454,0.5714285714285714,0.5714285714285714,0.6964285714285714,0.5714285714285714,0.0,1,2,9,23,-1.5,0.17
Spain,2020-02-26,13,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,0.0,4.0,1.0,0.0,0.0,7.0,0.0,1.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.30612244897959184,0.59720762595071,1.5714285714285714,0.18367346938775508,0.4283097055372049,1.5714285714285714,0.12571428571428572,0.3255555168597564,1.5714285714285714,1.5714285714285714,1.6964285714285714,1.5714285714285714,0.0,2,2,9,24,1.25,0.17
Spain,2020-02-27,15,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,4.0,8.0,6.0,1.0,-2.0,2.0,0.0,1.8571428571428572,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.8123201004396181,1.8571428571428572,0.30612244897959184,0.6185442545541046,1.8571428571428572,0.19230769230769232,0.46588482012198484,1.8571428571428572,1.8571428571428572,1.9821428571428572,1.8571428571428572,0.0,3,2,9,25,4.75,0.17
Spain,2020-02-28,32,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,-1.0,-7.0,2.0,-11.0,0.0,17.0,0.0,4.285714285714286,0.0,0.0,0.14285714285714285,0.0,1.1836734693877549,1.5708100205006794,4.285714285714286,0.6020408163265305,1.2265746249648894,4.285714285714286,0.3439153439153439,0.9106549295539843,4.285714285714286,4.285714285714286,4.410714285714286,4.285714285714286,0.0,4,2,9,26,-4.25,0.17
Spain,2020-02-29,45,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,-1.0,4.0,6.0,-1.0,-1.0,13.0,0.0,6.142857142857143,0.0,0.0,0.14285714285714285,0.0,2.061224489795918,2.3311804589867164,6.142857142857143,1.030612244897959,1.9110342826864855,6.142857142857143,0.5510204081632654,1.41406084777167,6.142857142857143,6.142857142857143,6.267857142857143,6.142857142857143,0.0,5,2,9,27,2.0,0.17
Spain,2020-03-01,84,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,2.0,6.0,5.0,1.0,-2.0,39.0,0.0,11.714285714285714,0.0,0.0,0.0,0.14285714285714285,3.7346938775510203,4.12180907002231,11.714285714285714,1.8673469387755102,3.4053537522652224,11.714285714285714,0.9359605911330049,2.4950639921497175,11.714285714285714,11.714285714285714,11.714285714285714,7.454545454545454,0.0,6,3,9,28,3.5,0.17
Spain,2020-03-02,120,0,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,-3.0,1.0,-3.0,-3.0,1.0,36.0,0.0,16.857142857142858,0.0,0.0,0.0,0.14285714285714285,6.142857142857143,6.0496809383456185,16.857142857142858,3.0714285714285716,5.201059546685008,16.857142857142858,1.4666666666666666,3.8026497915907713,16.857142857142858,16.857142857142858,16.857142857142858,6.555555555555556,0.0,0,3,10,29,-2.0,0.17
Spain,2020-03-03,165,1,0.13,0.17,0.0,11.11,93.1,45.5,2.97,83.56,47558632.0,-3.0,3.0,1.0,3.0,0.0,45.0,1.0,22.714285714285715,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,9.306122448979592,8.094437735545078,22.714285714285715,4.6938775510204085,7.291821862101766,22.714285714285715,2.223809523809524,5.418539256602834,22.714285714285715,14.090909090909092,13.51948051948052,7.95,0.6024096385542169,1,3,10,30,1.0,0.17
