country,date,confirmed_cumulative,deaths_cumulative,new_tests_per_thousand,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,hospital_beds_per_thousand,life_expectancy,population,mob_retail,mob_grocery,mob_transit,mob_work,mob_residential,new_cases,new_deaths,new_cases_7d,new_deaths_7d,new_cases_7d_lag7,new_cases_7d_lag14,new_cases_7d_lag21,new_cases_7d_rmean7,new_cases_7d_rstd7,new_cases_7d_rmax7,new_cases_7d_rmean14,new_cases_7d_rstd14,new_cases_7d_rmax14,new_cases_7d_rmean30,new_cases_7d_rstd30,new_cases_7d_rmax30,growth_rate,growth_accel,r0_estimate,cfr,day_of_week,month,week_of_year,days_since_start,mob_composite,vax_lag14
Singapore,2020-02-14,67,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,,,,,,9.0,0.0,5.285714285714286,0.0,2.4285714285714284,1.4285714285714286,2.0,3.6326530612244894,0.9362580857380168,5.285714285714286,2.9693877551020407,0.9804663155907369,5.285714285714286,2.3402597402597403,1.1666539193831134,5.285714285714286,0.8333333333333334,0.42156862745098056,1.2758620689655173,0.0,4,2,7,21,,0.01
Singapore,2020-02-15,72,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-14.0,-9.0,-17.0,-4.0,8.0,5.0,0.0,5.571428571428571,0.0,2.4285714285714284,1.8571428571428572,1.0,4.081632653061225,1.0130345833461925,5.571428571428571,3.2346938775510203,1.1450626285986816,5.571428571428571,2.480745341614907,1.3240644731459834,5.571428571428571,0.9166666666666667,0.7166666666666668,1.1470588235294117,0.0,5,2,7,22,-11.0,0.01
Singapore,2020-02-16,75,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-19.0,-17.0,-22.0,-7.0,8.0,3.0,0.0,5.0,0.0,3.142857142857143,2.0,1.0,4.346938775510204,0.968402650195534,5.571428571428571,3.4489795918367347,1.1765062063391805,5.571428571428571,2.585714285714286,1.3933292717901715,5.571428571428571,0.4482758620689656,0.06732348111658465,1.1666666666666667,0.0,6,2,7,23,-16.25,0.01
Singapore,2020-02-17,77,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-12.0,-6.0,-14.0,-4.0,7.0,2.0,0.0,4.571428571428571,0.0,3.857142857142857,1.8571428571428572,1.0,4.448979591836735,0.945553760756139,5.571428571428571,3.642857142857143,1.116101647942531,5.571428571428571,2.6651428571428575,1.4206331825829577,5.571428571428571,0.1470588235294117,-0.5529411764705883,1.103448275862069,0.0,0,2,8,24,-9.0,0.01
Singapore,2020-02-18,81,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-13.0,-9.0,-15.0,-5.0,7.0,4.0,0.0,4.857142857142857,0.0,3.2857142857142856,2.4285714285714284,1.2,4.673469387755103,0.7984435782923105,5.571428571428571,3.8163265306122445,1.101488320137336,5.571428571428571,2.7494505494505495,1.456802373493403,5.571428571428571,0.36666666666666664,0.11666666666666659,0.9189189189189189,0.0,1,2,8,25,-10.5,0.01
Singapore,2020-02-19,84,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-14.0,-14.0,-15.0,-5.0,8.0,3.0,0.0,4.857142857142857,0.0,3.142857142857143,3.0,1.0,4.918367346938775,0.4274361380246253,5.571428571428571,3.9489795918367347,1.1074276739032067,5.571428571428571,2.8275132275132275,1.484984636585058,5.571428571428571,0.41379310344827586,0.37807881773399016,0.7727272727272727,0.0,2,2,8,26,-12.0,0.01
Singapore,2020-02-20,84,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-14.0,-13.0,-12.0,-5.0,7.0,0.0,0.0,3.7142857142857144,0.0,4.285714285714286,2.5714285714285716,1.2857142857142858,4.836734693877552,0.5914847651505887,5.571428571428571,4.030612244897958,1.0380191427661867,5.571428571428571,2.8591836734693876,1.4668300995610557,5.571428571428571,-0.10810810810810806,-0.5881081081081079,0.5652173913043479,0.0,3,2,8,27,-11.0,0.01
Singapore,2020-02-21,85,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-11.0,-12.0,-12.0,0.0,8.0,1.0,0.0,2.5714285714285716,0.0,5.285714285714286,2.4285714285714284,1.4285714285714286,4.448979591836735,0.998054472865388,5.571428571428571,4.040816326530613,1.0216319192476604,5.571428571428571,2.8492610837438423,1.4413893635921649,5.571428571428571,-0.43181818181818177,-1.2651515151515151,0.4285714285714286,0.0,4,2,8,28,-8.75,0.01
Singapore,2020-02-22,85,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-11.0,-9.0,-16.0,-3.0,6.0,0.0,0.0,1.8571428571428572,0.0,5.571428571428571,2.4285714285714284,1.8571428571428572,3.918367346938776,1.2558899136543211,5.0,4.0,1.0994504121565514,5.571428571428571,2.816190476190476,1.4278556499095605,5.571428571428571,-0.5652173913043478,-1.4818840579710146,0.33333333333333337,0.0,5,2,8,29,-9.75,0.01
Singapore,2020-02-23,89,0,43.26,0.01,0.0,25.0,7915.73,42.4,2.4,83.62,5637022.0,-14.0,-12.0,-19.0,-5.0,6.0,4.0,0.0,2.0,0.0,5.0,3.142857142857143,2.0,3.489795918367347,1.3346689132034653,4.857142857142857,3.9183673469387754,1.2053182591553702,5.571428571428571,2.816190476190476,1.4278556499095605,5.571428571428571,-0.5,-0.9482758620689655,0.34146341463414637,0.0,6,2,8,30,-12.5,0.01
