country,date,confirmed_cumulative,deaths_cumulative,new_tests_per_thousand,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,hospital_beds_per_thousand,life_expectancy,population,mob_retail,mob_grocery,mob_transit,mob_work,mob_residential,new_cases,new_deaths,new_cases_7d,new_deaths_7d,new_cases_7d_lag7,new_cases_7d_lag14,new_cases_7d_lag21,new_cases_7d_rmean7,new_cases_7d_rstd7,new_cases_7d_rmax7,new_cases_7d_rmean14,new_cases_7d_rstd14,new_cases_7d_rmax14,new_cases_7d_rmean30,new_cases_7d_rstd30,new_cases_7d_rmax30,growth_rate,growth_accel,r0_estimate,cfr,day_of_week,month,week_of_year,days_since_start,mob_composite,vax_lag14
Guinea,2020-04-04,111,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,38.0,0.0,14.714285714285714,0.0,0.8571428571428571,0.14285714285714285,0.0,5.959183673469388,4.693833185238423,14.714285714285714,3.2448979591836737,4.259416964483139,14.714285714285714,2.071428571428571,3.708983656847769,14.714285714285714,7.461538461538461,6.836538461538461,4.119999999999999,0.0,5,4,14,21,,0.45
Guinea,2020-04-05,121,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,10.0,0.0,15.0,0.0,2.0,0.14285714285714285,0.0,7.816326530612245,5.386878922777883,15.0,4.3061224489795915,5.178708112741719,15.0,2.6335403726708075,4.5164769642665625,15.0,4.333333333333333,2.708333333333333,4.2,0.0,6,4,14,22,,0.45
Guinea,2020-04-06,128,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,7.0,0.0,15.142857142857142,0.0,2.5714285714285716,0.42857142857142855,0.0,9.612244897959185,5.442159863919005,15.142857142857142,5.357142857142857,5.788460886526821,15.142857142857142,3.1547619047619047,5.102136349297849,15.142857142857142,3.5199999999999996,2.0199999999999996,3.212121212121212,0.0,0,4,15,23,,0.45
Guinea,2020-04-07,144,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,16.0,0.0,17.428571428571427,0.0,2.5714285714285716,0.42857142857142855,0.0,11.73469387755102,5.126580440851474,17.428571428571427,6.571428571428571,6.423318977569004,17.428571428571427,3.7257142857142855,5.752982072029117,17.428571428571427,4.159999999999999,2.6599999999999993,2.2181818181818183,0.0,1,4,15,24,,0.45
Guinea,2020-04-08,164,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,20.0,0.0,19.142857142857142,0.0,3.7142857142857144,0.42857142857142855,0.0,13.938775510204081,4.363467028548774,19.142857142857142,7.908163265306122,6.970583434373626,19.142857142857142,4.318681318681318,6.39646684264632,19.142857142857142,3.2727272727272725,0.9727272727272722,1.861111111111111,0.0,2,4,15,25,,0.45
Guinea,2020-04-09,194,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,30.0,0.0,20.285714285714285,0.0,6.857142857142857,0.42857142857142855,0.0,15.857142857142858,3.619674131234267,20.285714285714285,9.326530612244897,7.341935327486475,20.285714285714285,4.91005291005291,6.984525185673422,20.285714285714285,1.709090909090909,-2.79090909090909,1.290909090909091,0.0,3,4,15,26,,0.45
Guinea,2020-04-10,212,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,18.0,0.0,19.857142857142858,0.0,9.285714285714286,1.0,0.0,17.36734693877551,2.431171077598616,20.285714285714285,10.673469387755102,7.426125669113396,20.285714285714285,5.443877551020408,7.413225835461236,20.285714285714285,1.0277777777777777,-3.1150793650793656,1.2410714285714286,0.0,4,4,15,27,,0.45
Guinea,2020-04-11,250,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,38.0,0.0,19.857142857142858,0.0,14.714285714285714,0.8571428571428571,0.14285714285714285,18.102040816326532,2.2673582664105982,20.285714285714285,12.030612244897958,7.227667617437783,20.285714285714285,5.940886699507389,7.756077015641645,20.285714285714285,0.3272727272727274,-7.134265734265734,1.2300884955752214,0.0,5,4,15,28,,0.45
Guinea,2020-04-12,250,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,0.0,0.0,18.428571428571427,0.0,15.0,2.0,0.14285714285714285,18.591836734693878,1.8097028196453935,20.285714285714285,13.20408163265306,6.794520436456595,20.285714285714285,6.357142857142858,7.954900144719355,20.285714285714285,0.2142857142857142,-4.119047619047619,1.0,0.0,6,4,15,29,,0.45
Guinea,2020-04-13,319,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,69.0,0.0,27.285714285714285,0.0,15.142857142857142,2.5714285714285716,0.42857142857142855,20.3265306122449,3.2216468997014123,27.285714285714285,14.969387755102042,7.0261182557574955,27.285714285714285,7.266666666666667,8.725522379368979,27.285714285714285,0.7522123893805309,-2.7677876106194685,1.3546099290780143,0.0,0,4,16,30,,0.45
Guinea,2020-04-14,363,0,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,44.0,0.0,31.285714285714285,0.0,17.428571428571427,2.5714285714285716,0.42857142857142855,22.30612244897959,4.942133563490375,31.285714285714285,17.020408163265305,7.313748508529622,31.285714285714285,8.309523809523808,9.64792483755567,31.285714285714285,0.7519379844961241,-3.408062015503875,1.4697986577181208,0.0,1,4,16,31,,0.45
Guinea,2020-04-15,404,1,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,41.0,1.0,34.285714285714285,0.14285714285714285,19.142857142857142,3.7142857142857144,0.42857142857142855,24.46938775510204,6.419948865858144,34.285714285714285,19.20408163265306,7.593832556145986,34.285714285714285,9.452380952380953,10.612162457501109,34.285714285714285,0.75177304964539,-2.5209542230818824,1.643835616438356,0.24691358024691357,2,4,16,32,,0.45
Guinea,2020-04-16,438,1,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,34.0,0.0,34.857142857142854,0.14285714285714285,20.285714285714285,6.857142857142857,0.42857142857142855,26.55102040816326,7.157332271720619,34.857142857142854,21.204081632653065,7.776855386592287,34.857142857142854,10.614285714285716,11.41909397668732,34.857142857142854,0.6845637583892616,-1.0245271507016473,1.6712328767123286,0.22779043280182232,3,4,16,33,,0.45
Guinea,2020-04-17,477,3,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,39.0,2.0,37.857142857142854,0.42857142857142855,19.857142857142858,9.285714285714286,1.0,29.122448979591837,7.572968653533783,37.857142857142854,23.244897959183675,8.148625019364442,37.857142857142854,11.876190476190477,12.266036098388575,37.857142857142854,0.8630136986301368,-0.1647640791476409,1.9485294117647058,0.6276150627615062,4,4,16,34,,0.45
Guinea,2020-04-18,518,3,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,41.0,0.0,38.285714285714285,0.42857142857142855,19.857142857142858,14.714285714285714,0.8571428571428571,31.755102040816325,6.996458912748956,38.285714285714285,24.928571428571427,8.66899598372136,38.285714285714285,13.152380952380952,12.95984885649899,38.285714285714285,0.8835616438356163,0.5562889165628889,1.3535353535353536,0.5780346820809248,5,4,16,35,,0.45
Guinea,2020-04-19,579,5,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,61.0,2.0,47.0,0.7142857142857143,18.428571428571427,15.0,2.0,35.836734693877546,6.216845981307277,47.0,27.214285714285715,9.970718511196338,47.0,14.719047619047618,14.105288377619596,47.0,1.4705882352941178,1.2563025210084036,1.4557522123893807,0.8620689655172413,6,4,16,36,,0.45
Guinea,2020-04-20,622,5,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,43.0,0.0,43.285714285714285,0.7142857142857143,27.285714285714285,15.142857142857142,2.5714285714285716,38.12244897959183,5.4419812890025865,47.0,29.224489795918366,10.184439493876942,47.0,16.157142857142855,14.752394574172085,47.0,0.5656565656565656,-0.18655582372396529,1.2267206477732793,0.8025682182985553,0,4,17,37,,0.45
Guinea,2020-04-21,688,6,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,66.0,1.0,46.42857142857143,0.8571428571428571,31.285714285714285,17.428571428571427,2.5714285714285716,40.285714285714285,5.278631032590868,47.0,31.295918367346935,10.543542710625431,47.0,17.7,15.424846749820693,47.0,0.4690265486725665,-0.28291143582355766,1.2948207171314743,0.8708272859216255,1,4,17,38,,0.45
Guinea,2020-04-22,761,6,,0.45,0.02,78.7,51.76,19.0,0.3,61.6,13859349.0,,,,,,73.0,0.0,51.0,0.7142857142857143,34.285714285714285,19.142857142857142,3.7142857142857144,42.673469387755105,5.8604603181758295,51.0,33.57142857142857,11.139757247030248,51.0,19.385714285714286,16.215350109374725,51.0,0.4736842105263158,-0.2780888391190742,1.3125,0.7874015748031495,2,4,17,39,,0.45
