country,date,confirmed_cumulative,deaths_cumulative,new_tests_per_thousand,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,hospital_beds_per_thousand,life_expectancy,population,mob_retail,mob_grocery,mob_transit,mob_work,mob_residential,new_cases,new_deaths,new_cases_7d,new_deaths_7d,new_cases_7d_lag7,new_cases_7d_lag14,new_cases_7d_lag21,new_cases_7d_rmean7,new_cases_7d_rstd7,new_cases_7d_rmax7,new_cases_7d_rmean14,new_cases_7d_rstd14,new_cases_7d_rmax14,new_cases_7d_rmean30,new_cases_7d_rstd30,new_cases_7d_rmax30,growth_rate,growth_accel,r0_estimate,cfr,day_of_week,month,week_of_year,days_since_start,mob_composite,vax_lag14
Antigua and Barbuda,2020-04-04,15,0,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-82.0,-63.0,-86.0,-73.0,,0.0,0.0,1.1428571428571428,0.0,0.8571428571428571,0.0,0.0,0.7346938775510203,0.32396954829362323,1.1428571428571428,0.6122448979591837,0.3518445292656468,1.1428571428571428,0.3896103896103896,0.4092749240111477,1.1428571428571428,0.15384615384615383,-0.7032967032967032,0.7272727272727273,0.0,5,4,14,21,-76.0,0.0
Antigua and Barbuda,2020-04-05,15,0,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-78.0,-55.0,-83.0,-66.0,,0.0,0.0,1.1428571428571428,0.0,0.8571428571428571,0.0,0.0,0.7755102040816327,0.35816181173029066,1.1428571428571428,0.6938775510204082,0.33081955629819393,1.1428571428571428,0.42236024844720493,0.4296053780320641,1.1428571428571428,0.15384615384615383,-0.7032967032967032,0.7272727272727273,0.0,6,4,14,22,-70.5,0.0
Antigua and Barbuda,2020-04-06,15,0,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-80.0,-59.0,-84.0,-80.0,,0.0,0.0,1.1428571428571428,0.0,0.5714285714285714,0.2857142857142857,0.0,0.857142857142857,0.3688555567816587,1.1428571428571428,0.7551020408163264,0.3287795395808657,1.1428571428571428,0.45238095238095233,0.4451586492599503,1.1428571428571428,0.36363636363636365,0.1414141414141414,0.7272727272727273,0.0,0,4,15,23,-75.75,0.0
Antigua and Barbuda,2020-04-07,19,1,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-78.0,-53.0,-84.0,-79.0,,4.0,1.0,1.7142857142857142,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,1.0204081632653061,0.46238491069296406,1.7142857142857142,0.8571428571428571,0.3882092688495757,1.7142857142857142,0.5028571428571429,0.5035925358629442,1.7142857142857142,0.7272727272727273,0.5050505050505051,1.3333333333333335,5.0,1,4,15,24,-73.5,0.0
Antigua and Barbuda,2020-04-08,19,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-78.0,-50.0,-82.0,-79.0,,0.0,1.0,1.7142857142857142,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,1.1836734693877549,0.4789038341985863,1.7142857142857142,0.9591836734693876,0.4133888413535618,1.7142857142857142,0.5494505494505494,0.5476365660520095,1.7142857142857142,0.7272727272727273,0.5050505050505051,0.7999999999999999,10.0,2,4,15,25,-72.25,0.0
Antigua and Barbuda,2020-04-09,19,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-66.0,-34.0,-74.0,-76.0,,0.0,0.0,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.0,1.346938775510204,0.2717684946318123,1.7142857142857142,1.0,0.4303990335728822,1.7142857142857142,0.582010582010582,0.5630232447581816,1.7142857142857142,0.888888888888889,1.1965811965811965,0.6666666666666667,10.0,3,4,15,26,-62.5,0.0
Antigua and Barbuda,2020-04-10,19,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-95.0,-95.0,-94.0,-91.0,,0.0,0.0,0.5714285714285714,0.2857142857142857,1.1428571428571428,0.8571428571428571,0.0,1.2653061224489797,0.3992217891461556,1.7142857142857142,0.9795918367346939,0.44424505257956654,1.7142857142857142,0.5816326530612245,0.5525021369923018,1.7142857142857142,-0.26666666666666666,-0.42051282051282046,0.26666666666666666,10.0,4,4,15,27,-93.75,0.0
Antigua and Barbuda,2020-04-11,21,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-70.0,-45.0,-83.0,-68.0,,2.0,0.0,0.8571428571428571,0.2857142857142857,1.1428571428571428,0.8571428571428571,0.0,1.2244897959183674,0.42743613802462627,1.7142857142857142,0.9795918367346939,0.44424505257956654,1.7142857142857142,0.5911330049261083,0.5449531741338813,1.7142857142857142,-0.13333333333333333,-0.28717948717948716,0.39999999999999997,9.090909090909092,5,4,15,28,-66.5,0.0
Antigua and Barbuda,2020-04-12,21,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-74.0,-52.0,-83.0,-65.0,,0.0,0.0,0.8571428571428571,0.2857142857142857,1.1428571428571428,0.8571428571428571,0.0,1.1836734693877549,0.44959759569682484,1.7142857142857142,0.979591836734694,0.44424505257956654,1.7142857142857142,0.6,0.5376729383180613,1.7142857142857142,-0.13333333333333333,-0.28717948717948716,0.3157894736842105,9.090909090909092,6,4,15,29,-68.5,0.0
Antigua and Barbuda,2020-04-13,23,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-85.0,-69.0,-90.0,-86.0,,2.0,0.0,1.1428571428571428,0.2857142857142857,1.1428571428571428,0.5714285714285714,0.2857142857142857,1.1836734693877549,0.44959759569682484,1.7142857142857142,1.0204081632653061,0.42987765357098406,1.7142857142857142,0.638095238095238,0.5341712863599797,1.7142857142857142,0.0,-0.36363636363636365,0.42105263157894735,8.333333333333332,0,4,16,30,-82.5,0.0
Antigua and Barbuda,2020-04-14,23,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-74.0,-52.0,-81.0,-75.0,,0.0,0.0,0.5714285714285714,0.14285714285714285,1.7142857142857142,0.5714285714285714,0.2857142857142857,1.0204081632653061,0.4319593977248312,1.7142857142857142,1.0204081632653061,0.42987765357098406,1.7142857142857142,0.657142857142857,0.520650272778846,1.7142857142857142,-0.42105263157894735,-1.1483253588516746,0.2352941176470588,8.333333333333332,1,4,16,31,-70.5,0.0
Antigua and Barbuda,2020-04-15,23,2,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-68.0,-46.0,-77.0,-73.0,,0.0,0.0,0.5714285714285714,0.0,1.7142857142857142,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.32991443953692906,1.4285714285714286,1.0204081632653061,0.42987765357098406,1.7142857142857142,0.6761904761904761,0.5060274743848181,1.7142857142857142,-0.42105263157894735,-1.1483253588516746,0.36363636363636365,8.333333333333332,2,4,16,32,-66.0,0.0
Antigua and Barbuda,2020-04-16,23,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-67.0,-48.0,-78.0,-73.0,,0.0,1.0,0.5714285714285714,0.14285714285714285,1.4285714285714286,0.2857142857142857,0.8571428571428571,0.7346938775510203,0.22479879784841228,1.1428571428571428,1.0408163265306123,0.3979088645078335,1.7142857142857142,0.6952380952380952,0.490204302341634,1.7142857142857142,-0.3529411764705882,-1.2418300653594772,0.30769230769230765,12.5,3,4,16,33,-66.5,0.0
Antigua and Barbuda,2020-04-17,23,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-67.0,-47.0,-74.0,-69.0,,0.0,0.0,0.5714285714285714,0.14285714285714285,0.5714285714285714,1.1428571428571428,0.8571428571428571,0.7346938775510203,0.22479879784841228,1.1428571428571428,0.9999999999999999,0.41555319563052834,1.7142857142857142,0.7142857142857142,0.47306031978025603,1.7142857142857142,0.0,0.26666666666666666,0.30769230769230765,12.5,4,4,16,34,-64.25,0.0
Antigua and Barbuda,2020-04-18,23,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-72.0,-50.0,-65.0,-63.0,,0.0,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.1428571428571428,0.8571428571428571,0.6530612244897959,0.27176849463181185,1.1428571428571428,0.9387755102040816,0.4542293341000128,1.7142857142857142,0.7238095238095237,0.4609040672749468,1.7142857142857142,-0.30769230769230765,-0.17435897435897432,0.13333333333333333,12.5,5,4,16,35,-62.5,0.0
Antigua and Barbuda,2020-04-19,23,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-69.0,-50.0,-79.0,-59.0,,0.0,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.1428571428571428,0.8571428571428571,0.5714285714285714,0.2857142857142856,1.1428571428571428,0.8775510204081632,0.48155016189507266,1.7142857142857142,0.7333333333333333,0.4482090929902853,1.7142857142857142,-0.30769230769230765,-0.17435897435897432,0.18181818181818182,12.5,6,4,16,36,-64.25,0.0
Antigua and Barbuda,2020-04-20,23,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-68.0,-50.0,-74.0,-68.0,,0.0,0.0,0.0,0.14285714285714285,1.1428571428571428,1.1428571428571428,0.5714285714285714,0.4081632653061224,0.22479879784841209,0.5714285714285714,0.7959183673469388,0.5277667938984703,1.7142857142857142,0.7333333333333333,0.4482090929902853,1.7142857142857142,-0.5333333333333333,-0.5333333333333333,0.0,12.5,0,4,17,37,-65.0,0.0
Antigua and Barbuda,2020-04-21,23,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-66.0,-50.0,-73.0,-69.0,,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,1.7142857142857142,0.5714285714285714,0.32653061224489793,0.25706726024069615,0.5714285714285714,0.6734693877551019,0.49622933444729106,1.7142857142857142,0.7333333333333333,0.4482090929902853,1.7142857142857142,-0.36363636363636365,0.0574162679425837,0.0,12.5,1,4,17,38,-64.5,0.0
Antigua and Barbuda,2020-04-22,24,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-65.0,-49.0,-73.0,-66.0,,1.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.7142857142857142,0.5714285714285714,0.26530612244897955,0.23945191709929278,0.5714285714285714,0.5612244897959183,0.4135244453727426,1.4285714285714286,0.7285714285714285,0.4538520717436882,1.7142857142857142,-0.2727272727272727,0.14832535885167464,0.09090909090909091,12.0,2,4,17,39,-63.25,0.0
Antigua and Barbuda,2020-04-23,24,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-55.0,-33.0,-72.0,-63.0,,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,1.4285714285714286,0.2857142857142857,0.2040816326530612,0.1996108945730773,0.5714285714285714,0.4693877551020408,0.3428048102394441,1.1428571428571428,0.7238095238095237,0.45937468334144227,1.7142857142857142,-0.2727272727272727,0.0802139037433155,0.11111111111111112,12.0,3,4,17,40,-55.75,0.0
Antigua and Barbuda,2020-04-24,24,3,,0.0,2.75,,231.84,32.1,3.8,77.02,93772.0,-55.0,-36.0,-64.0,-59.0,,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,1.1428571428571428,0.14285714285714285,0.11664236870396018,0.2857142857142857,0.4387755102040816,0.352003843074701,1.1428571428571428,0.7190476190476189,0.46478121847403814,1.7142857142857142,-0.2727272727272727,-0.2727272727272727,0.11111111111111112,12.0,4,4,17,41,-53.5,0.0
